Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780040269,100,,Aggregated,130.200000,0.000000,11,14,17,19,26,34,56,120,240,260,260,8015,0,11,15.892153236848266,3.6186999641358852,256.479199975729,34.3451029320025
1780040270,100,,Aggregated,130.300000,0.000000,11,14,17,19,26,34,55,120,240,260,260,8151,0,11,15.797011175744991,3.6186999641358852,256.479199975729,34.30916451969084
1780040271,100,,Aggregated,130.200000,0.000000,11,14,17,19,26,34,56,110,240,260,260,8274,0,11,15.80978723631549,3.6186999641358852,256.479199975729,34.327773749093545
1780040272,100,,Aggregated,130.700000,0.000000,11,14,17,19,26,34,55,100,240,260,260,8403,0,11,15.765433415798682,3.6186999641358852,256.479199975729,34.37855527787695
1780040273,100,,Aggregated,130.500000,0.000000,11,14,17,19,26,34,55,100,240,260,260,8541,0,11,15.778762919223334,3.6186999641358852,256.479199975729,34.372907153729074
1780040274,100,,Aggregated,129.900000,0.000000,11,14,17,19,26,34,55,100,240,260,260,8663,0,11,15.746024194124384,3.6186999641358852,256.479199975729,34.396629343183655
1780040275,100,,Aggregated,130.300000,0.000000,11,14,17,19,26,34,55,100,240,260,260,8801,0,11,15.67166299208541,3.6186999641358852,256.479199975729,34.41802067946824
1780040276,100,,Aggregated,129.600000,0.000000,11,14,17,19,25,34,55,100,240,260,260,8931,0,11,15.653620702361053,3.6186999641358852,256.479199975729,34.4061135371179
1780040277,100,,Aggregated,129.900000,0.000000,11,14,17,19,25,33,54,99,240,260,260,9057,0,11,15.609915423696657,3.6186999641358852,256.479199975729,34.408634205586836
1780040278,100,,Aggregated,130.000000,0.000000,11,15,17,19,26,33,54,98,240,260,260,9191,0,11,15.621731900080075,3.6186999641358852,256.479199975729,34.41029267761941
1780040279,100,,Aggregated,129.800000,0.000000,11,15,17,19,26,33,53,98,240,260,260,9317,0,11,15.609443940533538,3.6186999641358852,256.479199975729,34.43629923795213
1780040280,100,,Aggregated,130.200000,0.000000,11,15,17,19,26,33,53,97,240,260,260,9442,0,11,15.601560028938245,3.6186999641358852,256.479199975729,34.41770811268799
1780040281,100,,Aggregated,129.800000,0.000000,11,15,17,19,25,33,53,97,240,260,260,9580,0,11,15.563605990871352,3.6186999641358852,256.479199975729,34.44258872651357
1780040282,100,,Aggregated,128.900000,0.000000,11,15,17,19,25,33,53,97,240,260,260,9714,0,11,15.532045356594413,3.6186999641358852,256.479199975729,34.45326333127445
1780040283,100,,Aggregated,128.600000,0.000000,11,15,17,19,25,33,52,96,240,260,260,9842,0,11,15.52137022897517,3.6186999641358852,256.479199975729,34.45234708392603
1780040284,100,,Aggregated,130.400000,0.000000,11,15,17,19,26,33,53,95,240,260,260,9973,0,11,15.637679704645484,3.6186999641358852,256.479199975729,34.47307730873358
1780040285,100,,Aggregated,130.700000,0.000000,11,15,17,19,26,33,53,85,240,260,260,10109,0,11,15.581104559819725,3.6186999641358852,256.479199975729,34.44890691463053
1780040286,100,,Aggregated,129.900000,0.000000,11,15,17,19,25,33,53,83,240,260,260,10233,0,11,15.5442830347492,3.6186999641358852,256.479199975729,34.4611550864849
1780040287,100,,Aggregated,131.000000,0.000000,11,15,17,19,25,33,52,83,240,260,260,10368,0,11,15.500557667222399,3.6186999641358852,256.479199975729,34.43653549382716
