Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780039985,33,,Aggregated,17.500000,0.000000,8,10,11,11,13,15,18,21,30,30,30,361,0,8,8.689885039960867,4.042799933813512,29.884500079788268,42.72299168975069
1780039986,34,,Aggregated,18.100000,0.000000,8,10,11,11,13,15,18,21,30,30,30,386,0,8,8.747440931107366,4.042799933813512,29.884500079788268,43.02590673575129
1780039987,35,,Aggregated,18.400000,0.000000,8,10,11,12,13,15,18,20,30,30,30,405,0,8,8.744119011141636,4.042799933813512,29.884500079788268,43.046913580246915
1780039988,36,,Aggregated,18.700000,0.000000,8,9,11,11,13,15,18,20,30,30,30,433,0,8,8.68039076054129,3.8704000180587173,29.884500079788268,42.97459584295612
1780039989,37,,Aggregated,19.400000,0.000000,8,9,11,11,13,15,18,20,30,30,30,457,0,8,8.603366081912633,3.8704000180587173,29.884500079788268,42.96280087527352
1780039990,38,,Aggregated,20.500000,0.000000,8,9,11,11,13,15,20,22,30,30,30,480,0,8,8.694081873303125,3.8704000180587173,29.884500079788268,42.88333333333333
1780039991,39,,Aggregated,21.000000,0.000000,7,9,10,11,13,15,19,22,30,30,30,507,0,7,8.62180177352889,3.8704000180587173,29.884500079788268,42.81656804733728
1780039992,40,,Aggregated,21.400000,0.000000,7,9,10,11,13,15,19,22,30,30,30,535,0,7,8.552962802263481,3.8704000180587173,29.884500079788268,42.7196261682243
1780039993,41,,Aggregated,22.300000,0.000000,7,9,10,11,13,15,18,22,30,30,30,561,0,7,8.514237431801005,3.8704000180587173,29.884500079788268,42.64171122994652
1780039994,42,,Aggregated,23.300000,0.000000,7,9,10,11,13,15,20,22,30,30,30,586,0,7,8.579873889938963,3.8704000180587173,29.884500079788268,42.696245733788395
1780039995,43,,Aggregated,23.200000,0.000000,7,9,10,11,13,15,20,22,34,34,34,615,0,7,8.608908291974265,3.8704000180587173,34.182899980805814,42.67967479674797
1780039996,44,,Aggregated,24.100000,0.000000,7,9,10,11,13,15,20,22,34,34,34,643,0,7,8.527823638396908,3.8704000180587173,34.182899980805814,42.726283048211506
1780039997,45,,Aggregated,24.900000,0.000000,7,9,10,11,13,15,20,22,34,34,34,677,0,7,8.494708418985072,3.8704000180587173,34.182899980805814,42.61447562776957
1780039998,46,,Aggregated,25.300000,0.000000,7,9,10,11,12,15,19,22,34,34,34,704,0,7,8.457620454381951,3.8704000180587173,34.182899980805814,42.68181818181818
1780039999,47,,Aggregated,26.900000,0.000000,7,9,10,11,13,15,20,22,34,34,34,736,0,7,8.507668478041127,3.8704000180587173,34.182899980805814,42.557065217391305
1780040000,48,,Aggregated,26.700000,0.000000,7,9,10,11,13,15,20,22,34,34,34,766,0,7,8.542107049480334,3.8704000180587173,34.182899980805814,42.57180156657964
1780040001,49,,Aggregated,27.600000,0.000000,7,9,10,11,13,15,21,23,34,34,34,804,0,7,8.736622387737926,3.8704000180587173,34.182899980805814,42.47636815920398
1780040002,50,,Aggregated,28.200000,0.000000,8,9,10,11,13,15,21,23,34,34,34,828,0,8,8.790493356783825,3.8704000180587173,34.182899980805814,42.55434782608695
1780040003,50,,Aggregated,29.100000,0.000000,8,9,11,11,13,16,21,23,34,34,34,865,0,8,8.907313525240674,3.8704000180587173,34.182899980805814,42.42543352601156
1780040004,50,,Aggregated,28.900000,0.000000,8,10,11,12,14,17,22,23,34,34,34,897,0,8,9.031309251992267,3.8704000180587173,34.182899980805814,42.324414715719065
1780040005,50,,Aggregated,30.600000,0.000000,8,10,11,12,14,17,22,23,34,34,34,932,0,8,9.109309762806229,3.8704000180587173,34.182899980805814,42.242489270386265
1780040006,50,,Aggregated,30.500000,0.000000,8,10,11,12,15,18,22,24,34,34,34,965,0,8,9.264196579494161,3.8704000180587173,34.182899980805814,42.2020725388601
1780040007,50,,Aggregated,30.800000,0.000000,8,10,11,12,15,18,22,24,34,34,34,998,0,8,9.376523145012564,3.8704000180587173,34.182899980805814,42.19539078156313
1780040008,50,,Aggregated,32.000000,0.000000,8,10,11,12,15,18,22,23,33,34,34,1029,0,8,9.428617394569107,3.8704000180587173,34.182899980805814,42.27405247813411
1780040009,50,,Aggregated,32.000000,0.000000,8,10,11,12,15,18,22,24,33,34,34,1065,0,8,9.502563567202486,3.8704000180587173,34.182899980805814,42.25258215962441
1780040010,50,,Aggregated,32.400000,0.000000,9,10,11,12,15,18,22,24,33,34,34,1097,0,9,9.575629807624935,3.8704000180587173,34.182899980805814,42.298085688240654
1780040011,50,,Aggregated,32.300000,0.000000,9,10,11,12,15,18,22,24,33,34,34,1130,0,9,9.618030176230137,3.8704000180587173,34.182899980805814,42.35752212389381
1780040012,50,,Aggregated,32.900000,0.000000,9,10,12,12,15,18,22,25,34,34,34,1164,0,9,9.697801288184502,3.8704000180587173,34.26190000027418,42.446735395189
1780040013,50,,Aggregated,32.700000,0.000000,9,10,12,12,15,18,22,25,34,34,34,1202,0,9,9.776268551763792,3.8704000180587173,34.26190000027418,42.46838602329451
1780040014,50,,Aggregated,33.500000,0.000000,9,10,12,13,15,18,22,25,34,34,34,1228,0,9,9.822327197784958,3.8704000180587173,34.26190000027418,42.4413680781759
1780040015,50,,Aggregated,32.700000,0.000000,9,11,12,13,15,19,22,25,34,34,34,1264,0,9,9.896816138993755,3.8704000180587173,34.26190000027418,42.41693037974684
1780040016,50,,Aggregated,33.000000,0.000000,9,11,12,13,15,19,22,25,34,34,34,1294,0,9,9.952816846989199,3.8704000180587173,34.26190000027418,42.4613601236476
1780040017,50,,Aggregated,33.600000,0.000000,9,11,12,13,15,19,22,25,34,34,34,1328,0,9,10.019098042443126,3.8704000180587173,34.26190000027418,42.38177710843374
1780040018,50,,Aggregated,33.000000,0.000000,9,11,12,13,16,19,22,25,34,34,34,1363,0,9,10.081604402324407,3.8704000180587173,34.26190000027418,42.42259721203228
1780040019,50,,Aggregated,32.800000,0.000000,9,11,12,13,16,19,22,25,34,34,34,1397,0,9,10.092147960312232,3.8704000180587173,34.26190000027418,42.476735862562634
1780040020,50,,Aggregated,33.400000,0.000000,9,11,12,13,16,19,22,25,34,34,34,1433,0,9,10.104902931089356,3.8704000180587173,34.26190000027418,42.49406838799721
1780040021,50,,Aggregated,32.800000,0.000000,9,11,12,13,16,19,22,25,34,34,34,1464,0,9,10.112266120490684,3.8704000180587173,34.26190000027418,42.58128415300546
1780040022,50,,Aggregated,33.300000,0.000000,9,11,12,13,16,19,22,25,34,34,34,1494,0,9,10.048331191621152,3.8704000180587173,34.26190000027418,42.54216867469879
1780040023,50,,Aggregated,32.800000,0.000000,9,11,12,13,16,19,22,25,34,34,34,1529,0,9,10.033362197730522,3.8704000180587173,34.26190000027418,42.568345323741006
1780040024,50,,Aggregated,32.500000,0.000000,9,11,12,13,15,19,22,25,34,34,34,1561,0,9,9.973481870769456,3.8704000180587173,34.26190000027418,42.56053811659193
1780040025,50,,Aggregated,32.900000,0.000000,9,11,12,13,15,19,22,25,34,34,34,1593,0,9,9.924387759166581,3.8704000180587173,34.26190000027418,42.5473948524796
1780040026,50,,Aggregated,32.700000,0.000000,9,11,12,13,16,19,23,25,34,34,34,1628,0,9,10.002379115591975,3.8704000180587173,34.26190000027418,42.58968058968059
1780040027,50,,Aggregated,32.400000,0.000000,9,11,12,13,15,19,22,25,34,34,34,1664,0,9,9.973255469049036,3.8704000180587173,34.26190000027418,42.59915865384615
1780040028,50,,Aggregated,33.000000,0.000000,9,11,12,13,15,19,23,25,34,34,34,1696,0,9,9.947611320967553,3.8704000180587173,34.26190000027418,42.597877358490564
1780040029,50,,Aggregated,32.300000,0.000000,9,10,12,13,15,19,23,26,38,44,44,1724,0,9,9.939438979175987,3.8704000180587173,44.39329996239394,42.60324825986079
1780040030,50,,Aggregated,32.500000,0.000000,9,11,12,13,16,19,23,26,38,44,44,1760,0,9,9.95717750014261,3.8704000180587173,44.39329996239394,42.64204545454545
1780040031,50,,Aggregated,33.400000,0.000000,9,11,12,13,16,19,23,26,38,44,44,1797,0,9,10.006505453494741,3.8704000180587173,44.39329996239394,42.62715637173066
